,,1,2,3,4,5,6,7,8,,,,2.449489743
0.31999999,0,0.48800001,0.484,0.49200001,0.50400001,0.47999999,0.46799999,0.472,0.47600001,0.46799999,0.481333334,0,0.011313715
0.52399999,0,0.528,0.54000002,0.55199999,0.54400003,0.54000002,0.54000002,0.528,0.52399999,0.52399999,0.535555562,0,0.009322752
0.96799999,0,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0,1.11022E-16
0.028,0,0.036,0.036,0.036,0.036,0.028,0.036,0.032,0.032,0.028,0.033333333,0,0.003265986
0.27200001,0,0.39199999,0.38,0.37599999,0.38,0.37200001,0.37200001,0.37200001,0.37200001,0.37200001,0.376444448,0,0.006378971
0.89999998,0,0.74000001,0.74400002,0.74800003,0.73199999,0.72799999,0.73199999,0.74400002,0.72799999,0.72799999,0.736000003,0,0.007542488
0.68000001,0,0.60000002,0.60000002,0.60000002,0.60000002,0.61199999,0.61199999,0.60799998,0.61199999,0.60000002,0.604888894,0,0.005586565
0.096,0,0.176,0.192,0.17200001,0.18799999,0.19599999,0.18799999,0.176,0.184,0.17200001,0.182666666,0,0.008432734
0.336,0,0.51200002,0.50800002,0.49599999,0.46399999,0.484,0.5,0.5,0.472,0.46399999,0.48888889,0,0.017463904
0.57599998,0,0.51200002,0.54400003,0.56400001,0.53200001,0.51599997,0.53200001,0.52399999,0.52399999,0.51200002,0.528888894,0,0.015863621
0.972,0,0.98400003,0.98400003,0.98799998,0.98799998,0.98799998,0.98799998,0.98400003,0.98799998,0.98400003,0.986222224,0,0.001987591
0.028,0,0.036,0.036,0.032,0.032,0.032,0.032,0.028,0.04,0.028,0.032888889,0,0.003664983
0.25999999,0,0.36000001,0.368,0.37599999,0.37599999,0.38,0.38800001,0.39199999,0.39199999,0.36000001,0.376888888,0,0.011742079
0.89200002,0,0.74800003,0.74800003,0.736,0.74800003,0.74800003,0.72799999,0.72000003,0.72399998,0.72000003,0.735555572,0,0.011991775
0.68400002,0,0.63599998,0.616,0.63200003,0.62800002,0.60799998,0.61199999,0.62400001,0.59600002,0.59600002,0.61644445,0,0.01391331
0.1,0,0.168,0.17200001,0.168,0.164,0.176,0.184,0.176,0.184,0.164,0.17288889,0,0.007248669
0.336,0,0.49599999,0.48800001,0.47999999,0.48800001,0.472,0.484,0.47999999,0.484,0.472,0.482666666,0,0.007302968
0.57200003,0,0.56400001,0.56,0.53600001,0.51999998,0.55599999,0.56,0.54400003,0.51200002,0.51200002,0.540444451,0,0.020083772
0.97600001,0,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0,1.11022E-16
0.024,0,0.036,0.036,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032888889,0,0.001662959
0.25600001,0,0.384,0.38,0.38800001,0.38800001,0.38800001,0.384,0.38,0.38,0.38,0.383555559,0,0.003499563
0.88800001,0,0.736,0.75199997,0.74000001,0.73199999,0.72799999,0.736,0.73199999,0.74800003,0.72799999,0.736888886,0,0.007950467
0.68000001,0,0.60799998,0.616,0.616,0.61199999,0.61199999,0.62400001,0.61199999,0.60399997,0.60399997,0.611999989,0,0.005962861
0.092,0,0.168,0.164,0.184,0.17200001,0.18000001,0.16,0.168,0.164,0.16,0.168888891,0,0.007950466
0.33199999,0,0.48800001,0.484,0.49200001,0.472,0.47600001,0.47999999,0.47600001,0.48800001,0.472,0.480888893,0,0.006999121
0.588,0,0.56800002,0.55199999,0.56,0.56800002,0.54799998,0.528,0.528,0.55599999,0.528,0.548444444,0,0.015713489
0.97600001,0,0.98799998,0.98799998,0.99199998,0.99199998,0.98799998,0.98799998,0.98400003,0.98400003,0.98400003,0.987555552,0,0.002948091
0.024,0,0.028,0.032,0.032,0.028,0.028,0.032,0.028,0.04,0.028,0.030666667,0,0.003771236
0.25600001,0,0.37599999,0.38,0.37200001,0.37599999,0.37200001,0.37599999,0.38,0.38,0.37200001,0.376,0,0.003265982
0.88800001,0,0.73199999,0.736,0.736,0.736,0.736,0.73199999,0.73199999,0.72799999,0.72799999,0.732888883,0,0.003142701
0.68800002,0,0.62,0.62400001,0.61199999,0.61199999,0.62400001,0.62,0.62400001,0.61199999,0.61199999,0.617777777,0,0.005370251
0.096,0,0.14399999,0.156,0.168,0.168,0.148,0.168,0.168,0.156,0.14399999,0.157777776,0,0.009997534
0.34400001,0,0.48800001,0.46000001,0.47600001,0.5,0.48800001,0.48800001,0.484,0.472,0.46000001,0.479555562,0,0.012850516
0.56800002,0,0.55599999,0.56800002,0.56400001,0.57200003,0.56,0.56800002,0.58399999,0.57200003,0.55599999,0.566666676,0,0.008432746
0.972,0,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.99199998,0.98799998,0.988444424,0,0.001257079
0.024,0,0.032,0.032,0.028,0.032,0.028,0.036,0.036,0.032,0.028,0.031555556,0,0.002948111
0.264,0,0.37200001,0.38,0.38,0.38800001,0.38800001,0.38800001,0.38800001,0.38,0.37200001,0.381777784,0,0.006285395
0.88,0,0.74000001,0.74400002,0.73199999,0.74000001,0.74400002,0.74000001,0.74400002,0.74000001,0.73199999,0.739555564,0,0.004399787
0.69199997,0,0.62,0.62,0.62400001,0.616,0.62400001,0.616,0.61199999,0.60799998,0.60799998,0.616444441,0,0.005794857
0.108,0,0.152,0.16,0.13600001,0.14399999,0.16,0.16,0.14,0.176,0.13600001,0.151555557,0,0.012850516
0.36399999,0,0.48800001,0.49200001,0.48800001,0.48800001,0.46799999,0.46799999,0.50400001,0.49599999,0.46799999,0.484444446,0,0.012570794
0.57200003,0,0.57599998,0.56,0.55599999,0.57599998,0.56,0.57200003,0.56400001,0.56,0.55599999,0.564444442,0,0.00764651
0.972,0,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.98799998,0.98799998,0.98799998,0.990222202,0,0.001987616
0.028,0,0.028,0.028,0.028,0.028,0.028,0.028,0.032,0.036,0.028,0.029333333,0,0.002666667
0.264,0,0.38,0.384,0.38,0.37599999,0.37599999,0.37200001,0.36399999,0.368,0.36399999,0.373777774,0,0.006827687
0.88,0,0.736,0.736,0.73199999,0.74000001,0.736,0.74000001,0.74400002,0.74000001,0.73199999,0.737333337,0,0.003771246
0.676,0,0.63200003,0.62800002,0.62400001,0.62,0.62,0.62,0.616,0.63200003,0.616,0.623111121,0,0.005896234
0.112,0,0.132,0.152,0.152,0.132,0.14,0.13600001,0.14399999,0.124,0.124,0.137333333,0,0.009977752
0.35600001,0,0.46799999,0.472,0.472,0.5,0.47600001,0.484,0.49200001,0.47600001,0.46799999,0.478666668,0,0.01049868
0.55599999,0,0.60399997,0.56400001,0.57999998,0.57999998,0.588,0.58399999,0.57599998,0.58399999,0.56400001,0.580444434,0,0.011538439
0.972,0,0.99199998,0.99199998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.99199998,0.98799998,0.989333313,0,0.001885618
0.024,0,0.024,0.024,0.028,0.032,0.028,0.036,0.032,0.032,0.024,0.028888889,0,0.004121608
0.26800001,0,0.37599999,0.37200001,0.38,0.37599999,0.38,0.38,0.38,0.38,0.37200001,0.377333333,0,0.003265984
0.884,0,0.74400002,0.74400002,0.74000001,0.74000001,0.736,0.736,0.74400002,0.74800003,0.736,0.740888901,0,0.004121619
0.68000001,0,0.62800002,0.62400001,0.62400001,0.63599998,0.62,0.616,0.62800002,0.62400001,0.616,0.624000006,0,0.005962846
0.124,0,0.116,0.124,0.12,0.12,0.13600001,0.12,0.13600001,0.14399999,0.116,0.125777779,0,0.009635326
0.35600001,0,0.484,0.48800001,0.48800001,0.48800001,0.48800001,0.47600001,0.47999999,0.49200001,0.47600001,0.484444451,0,0.005479481
0.54400003,0,0.60000002,0.60399997,0.58399999,0.60000002,0.59200001,0.57999998,0.57999998,0.57999998,0.57999998,0.588888881,0,0.009573635
0.972,0,0.98799998,0.98799998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.990666647,0,0.001885618
0.028,0,0.028,0.032,0.032,0.032,0.028,0.024,0.028,0.028,0.024,0.028444444,0,0.002948111
0.264,0,0.384,0.384,0.38800001,0.38,0.37599999,0.38,0.37599999,0.37200001,0.37200001,0.379111112,0,0.005258738
0.88,0,0.74000001,0.736,0.736,0.74000001,0.74400002,0.74800003,0.736,0.74400002,0.736,0.74000001,0,0.004216381
0.68000001,0,0.62,0.616,0.62,0.61199999,0.60799998,0.616,0.62400001,0.62400001,0.60799998,0.616444441,0,0.005794857
0.104,0,0.124,0.124,0.132,0.13600001,0.12800001,0.14399999,0.132,0.1,0.1,0.124444446,0,0.014291498
0.368,0,0.51599997,0.51200002,0.50400001,0.51599997,0.50400001,0.52399999,0.51999998,0.484,0.484,0.507111106,0,0.013827859
0.53600001,0,0.59200001,0.60000002,0.59200001,0.57999998,0.57999998,0.60399997,0.59600002,0.588,0.57999998,0.590222219,0,0.008456139
0.972,0,0.99199998,0.99199998,0.98799998,0.98799998,0.98799998,0.98799998,0.99199998,0.99199998,0.98799998,0.989777758,0,0.001987616
0.024,0,0.024,0.028,0.028,0.032,0.032,0.036,0.028,0.024,0.024,0.028444444,0,0.003975232
0.264,0,0.37599999,0.37200001,0.37200001,0.368,0.368,0.368,0.37599999,0.38,0.368,0.372,0,0.004216368
0.884,0,0.74000001,0.74000001,0.74800003,0.74400002,0.74400002,0.74400002,0.74400002,0.74000001,0.74000001,0.742666683,0,0.002666673
0.68000001,0,0.62400001,0.63200003,0.62800002,0.63200003,0.62400001,0.62400001,0.63999999,0.63200003,0.62400001,0.628888904,0,0.005258737
0.096,0,0.108,0.108,0.124,0.132,0.12,0.1,0.108,0.124,0.1,0.113777778,0,0.010850272
0.36399999,0,0.54799998,0.56400001,0.56,0.56,0.53200001,0.528,0.51599997,0.54000002,0.51599997,0.54044444,0,0.017632751
0.55199999,0,0.60000002,0.60399997,0.60799998,0.62,0.60399997,0.59200001,0.60399997,0.588,0.588,0.60088888,0,0.009757549
0.972,0,0.98799998,0.98799998,0.98799998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.990222202,0,0.001987616
0.028,0,0.028,0.028,0.032,0.032,0.028,0.024,0.024,0.024,0.024,0.027111111,0,0.003142697
0.25999999,0,0.37599999,0.37599999,0.384,0.38,0.384,0.37599999,0.38800001,0.38800001,0.37599999,0.380888887,0,0.004909057
0.87199998,0,0.736,0.74400002,0.74000001,0.74400002,0.736,0.736,0.74400002,0.73199999,0.73199999,0.738222228,0,0.004661384
0.68400002,0,0.616,0.616,0.60799998,0.62400001,0.62400001,0.62400001,0.62400001,0.62,0.60799998,0.618222222,0,0.006285405
0.1,0,0.084,0.08,0.1,0.092,0.12,0.116,0.13600001,0.13600001,0.08,0.104888891,0,0.021480974
0.34799999,0,0.56,0.57999998,0.57999998,0.57999998,0.56800002,0.57200003,0.56,0.55199999,0.55199999,0.567111108,0,0.010958955
0.56,0,0.63200003,0.60399997,0.60399997,0.616,0.616,0.61199999,0.60399997,0.57599998,0.57599998,0.604444432,0,0.017327647
0.97600001,0,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0,1.17028E-16
0.024,0,0.024,0.028,0.024,0.024,0.024,0.028,0.024,0.024,0.024,0.024888889,0,0.001662959
0.25600001,0,0.38,0.38,0.37599999,0.38,0.37599999,0.37599999,0.37599999,0.38,0.37599999,0.377777772,0,0.001987621
0.87199998,0,0.74400002,0.74800003,0.74800003,0.74000001,0.74400002,0.74000001,0.74000001,0.74000001,0.74000001,0.742666683,0,0.003265994
0.68000001,0,0.62,0.60399997,0.61199999,0.60799998,0.62800002,0.62,0.62800002,0.62400001,0.60399997,0.61644444,0,0.00913008
0.096,0,0.088,0.1,0.092,0.112,0.092,0.104,0.092,0.088,0.088,0.095111111,0,0.007950464
0.33199999,0,0.60799998,0.60799998,0.60000002,0.59200001,0.57999998,0.58399999,0.57200003,0.56800002,0.56800002,0.58666667,0,0.015202328
0.58399999,0,0.59600002,0.62400001,0.61199999,0.60799998,0.62800002,0.616,0.62,0.62,0.59600002,0.613333338,0,0.010832049
0.98000002,0,0.98799998,0.98799998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.98799998,0.990222202,0,0.001987616
0.016,0,0.028,0.028,0.032,0.024,0.024,0.024,0.024,0.028,0.024,0.026222222,0,0.00273974
0.25600001,0,0.368,0.368,0.368,0.37599999,0.38,0.38,0.384,0.384,0.368,0.37511111,0,0.006740334
0.86400002,0,0.75199997,0.74000001,0.74400002,0.75199997,0.74400002,0.74000001,0.74000001,0.736,0.736,0.742666668,0,0.005656843
0.68800002,0,0.62400001,0.62400001,0.62,0.62,0.616,0.60799998,0.61199999,0.61199999,0.60799998,0.615999996,0,0.005962858
0.096,0,0.096,0.088,0.088,0.092,0.088,0.104,0.096,0.084,0.084,0.091111111,0,0.006190395
0.34,0,0.60799998,0.59600002,0.60000002,0.57999998,0.57200003,0.57999998,0.60000002,0.616,0.57200003,0.591555562,0,0.015137228
0.57599998,0,0.62,0.61199999,0.60799998,0.63200003,0.63599998,0.62800002,0.62800002,0.61199999,0.60799998,0.620444443,0,0.01023189
0.98000002,0,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0,1.17028E-16
0.016,0,0.028,0.028,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024888889,0,0.001662959
0.25600001,0,0.37599999,0.37599999,0.37599999,0.38,0.38,0.38,0.384,0.37200001,0.37200001,0.377333332,0,0.003771234
0.86400002,0,0.74800003,0.74000001,0.74000001,0.74000001,0.74000001,0.74000001,0.74400002,0.74800003,0.74000001,0.742222238,0,0.003325926
0.68400002,0,0.60799998,0.60799998,0.60000002,0.59600002,0.61199999,0.61199999,0.62400001,0.616,0.59600002,0.608000001,0,0.008844326
0.096,0,0.112,0.096,0.1,0.108,0.1,0.1,0.092,0.092,0.092,0.099111111,0,0.006740334
0.34799999,0,0.65200001,0.62800002,0.62400001,0.62,0.62800002,0.62,0.62,0.61199999,0.61199999,0.624000004,0,0.011313715
0.58399999,0,0.616,0.62800002,0.616,0.63599998,0.616,0.62400001,0.63200003,0.62400001,0.616,0.623111117,0,0.007248671
0.98000002,0,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.98799998,0.991111091,0,0.001662959
0.02,0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.028,0.024,0.024444444,0,0.001257079
0.252,0,0.37599999,0.37599999,0.368,0.368,0.368,0.37200001,0.368,0.37200001,0.368,0.370666667,0,0.003265984
0.87199998,0,0.74400002,0.74800003,0.75199997,0.74800003,0.75199997,0.75199997,0.74800003,0.75199997,0.74400002,0.74888889,0,0.003142674
0.676,0,0.59600002,0.60799998,0.62400001,0.616,0.61199999,0.616,0.60799998,0.60799998,0.59600002,0.609333331,0,0.008640983
0.104,0,0.092,0.08,0.088,0.08,0.092,0.1,0.108,0.1,0.08,0.091111111,0,0.009573626
0.36399999,0,0.616,0.62800002,0.65200001,0.62,0.62800002,0.62400001,0.63999999,0.62400001,0.616,0.627555562,0,0.011066578
0.57200003,0,0.63999999,0.63599998,0.63999999,0.63599998,0.59600002,0.60799998,0.61199999,0.61199999,0.59600002,0.619555549,0,0.01742992
0.98000002,0,0.98799998,0.98799998,0.98799998,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.98799998,0.990222202,0,0.001987616
0.016,0,0.032,0.028,0.024,0.028,0.028,0.032,0.028,0.028,0.024,0.028,0,0.002666667
0.25600001,0,0.37200001,0.38,0.39199999,0.396,0.396,0.38,0.37200001,0.37599999,0.37200001,0.381777779,0,0.009635322
0.87599999,0,0.74000001,0.74000001,0.736,0.74000001,0.74000001,0.74800003,0.74400002,0.74800003,0.736,0.741333347,0,0.004216381
0.676,0,0.60799998,0.60399997,0.60399997,0.59600002,0.60000002,0.59200001,0.59200001,0.588,0.588,0.596888887,0,0.006999107
0.104,0,0.076,0.076,0.076,0.084,0.088,0.096,0.112,0.096,0.076,0.086666667,0,0.011925696
0.35600001,0,0.64399999,0.66399997,0.65200001,0.648,0.64399999,0.63999999,0.648,0.66000003,0.63999999,0.648888886,0,0.007950467
0.58399999,0,0.59600002,0.59200001,0.60000002,0.59600002,0.62,0.62800002,0.62,0.65600002,0.59200001,0.611111124,0,0.020463759
0.98000002,0,0.99599999,0.99599999,0.99599999,0.99599999,0.99599999,0.99199998,0.98799998,0.98799998,0.98799998,0.992888874,0,0.003664987
0.016,0,0.016,0.016,0.016,0.02,0.016,0.02,0.028,0.032,0.016,0.02,0,0.005656854
0.25600001,0,0.384,0.38800001,0.38800001,0.384,0.384,0.38800001,0.38,0.37599999,0.37599999,0.383111112,0,0.004532469
0.87199998,0,0.74000001,0.74400002,0.74400002,0.74400002,0.74800003,0.74000001,0.74400002,0.74000001,0.74000001,0.742666683,0,0.002666673
0.68000001,0,0.60399997,0.59600002,0.61199999,0.616,0.62,0.616,0.61199999,0.616,0.59600002,0.609777777,0,0.008456127
0.108,0,0.104,0.092,0.072,0.084,0.076,0.08,0.08,0.064,0.064,0.079555556,0,0.012139111
0.36399999,0,0.65200001,0.63999999,0.64399999,0.65200001,0.648,0.648,0.63599998,0.64399999,0.63599998,0.644444439,0,0.005794857
0.588,0,0.58399999,0.63200003,0.60399997,0.62,0.616,0.60399997,0.588,0.59600002,0.58399999,0.603111108,0,0.015975297
0.97600001,0,0.99199998,0.99199998,0.99199998,0.98799998,0.98799998,0.98799998,0.99199998,0.99199998,0.98799998,0.990222202,0,0.001987616
0.024,0,0.024,0.024,0.02,0.02,0.028,0.028,0.032,0.028,0.02,0.024888889,0,0.004121608
0.25600001,0,0.37200001,0.38,0.39199999,0.40799999,0.40400001,0.39199999,0.38800001,0.37200001,0.37200001,0.386666669,0,0.012927141
0.87199998,0,0.75599998,0.74400002,0.74400002,0.736,0.736,0.736,0.74000001,0.736,0.736,0.740444448,0,0.006378975
0.68000001,0,0.62,0.61199999,0.60399997,0.61199999,0.588,0.58399999,0.58399999,0.60000002,0.58399999,0.59866666,0,0.013333334
0.104,0,0.068,0.064,0.08,0.08,0.088,0.104,0.096,0.104,0.064,0.083111111,0,0.015058733
0.37200001,0,0.66799998,0.62400001,0.62400001,0.66000003,0.65600002,0.648,0.68400002,0.67199999,0.62400001,0.651111119,0,0.021398048
0.59200001,0,0.60399997,0.616,0.62400001,0.62400001,0.61199999,0.60799998,0.588,0.61199999,0.588,0.608444439,0,0.012570791
0.97600001,0,0.99199998,0.99199998,0.99199998,0.99199998,0.99599999,0.99599999,0.99199998,0.99199998,0.99199998,0.992888871,0,0.001662963
0.024,0,0.02,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.02,0.023111111,0,0.001662959
0.25600001,0,0.396,0.40799999,0.39199999,0.38,0.38,0.37200001,0.36399999,0.36000001,0.36000001,0.379111111,0,0.015975285
0.87199998,0,0.74400002,0.73199999,0.736,0.736,0.74400002,0.74800003,0.75199997,0.75199997,0.73199999,0.741777777,0,0.007568614
0.68000001,0,0.588,0.59200001,0.58399999,0.59200001,0.59200001,0.616,0.60000002,0.616,0.58399999,0.596000003,0,0.011623732
0.1,0,0.088,0.096,0.096,0.1,0.084,0.104,0.084,0.072,0.072,0.088444444,0,0.01090475
0.37599999,0,0.65200001,0.63200003,0.65200001,0.66000003,0.68800002,0.66799998,0.69199997,0.65600002,0.63200003,0.659111122,0,0.019935686
0.59600002,0,0.60799998,0.62400001,0.62800002,0.62,0.63599998,0.57599998,0.56800002,0.59600002,0.56800002,0.60266667,0,0.025157278
0.97600001,0,0.99599999,0.99599999,0.99199998,0.99199998,0.98799998,0.98799998,0.98799998,0.99199998,0.98799998,0.991111093,0,0.0031427
0.02,0,0.016,0.016,0.02,0.028,0.028,0.032,0.032,0.028,0.016,0.024,0,0.006531973
0.25999999,0,0.38,0.384,0.38800001,0.38,0.37599999,0.37200001,0.37599999,0.38,0.37200001,0.378666668,0,0.004988877
0.87199998,0,0.74800003,0.74400002,0.75199997,0.74800003,0.74400002,0.74400002,0.74400002,0.74400002,0.74400002,0.745777794,0,0.002739729
0.68800002,0,0.616,0.62,0.61199999,0.61199999,0.616,0.616,0.61199999,0.59200001,0.59200001,0.609777777,0,0.009818094
0.104,0,0.068,0.08,0.076,0.076,0.076,0.064,0.076,0.068,0.064,0.072,0,0.005656854
0.35600001,0,0.65600002,0.65200001,0.65200001,0.62400001,0.648,0.65200001,0.63599998,0.65200001,0.62400001,0.644000007,0,0.011925699
0.588,0,0.62800002,0.62400001,0.60399997,0.60399997,0.59600002,0.60000002,0.60399997,0.60000002,0.59600002,0.606222224,0,0.011012901
0.97600001,0,0.99199998,0.98799998,0.98400003,0.98799998,0.99199998,0.99599999,0.99599999,0.99599999,0.98400003,0.990666661,0,0.00461879
0.02,2.94031191,0.02,0.028,0.032,0.036,0.032,0.028,0.02,0.016,0.016,0.025333333,2.94031191,0.007055337
0.25999999,2.43955278,0.40400001,0.396,0.38800001,0.38,0.38,0.37599999,0.37599999,0.37599999,0.37599999,0.383555553,2.43955278,0.009696639
0.86799997,1.80191386,0.74000001,0.74400002,0.74000001,0.73199999,0.736,0.74800003,0.74800003,0.74400002,0.73199999,0.740444456,1.80191386,0.005794861
0.68400002,1.15117621,0.59600002,0.60000002,0.60000002,0.58399999,0.59200001,0.59200001,0.60799998,0.59600002,0.58399999,0.594666673,1.15117621,0.00730297
0.108,0.37370127,0.08,0.096,0.096,0.088,0.108,0.092,0.096,0.088,0.08,0.091555556,0.37370127,0.008314794
0.35600001,0.77541727,0.66799998,0.66399997,0.66399997,0.68400002,0.68000001,0.68400002,0.64399999,0.63599998,0.63599998,0.662222213,0.77541727,0.01829256
0.59600002,0.89537853,0.60399997,0.60399997,0.59600002,0.616,0.59600002,0.58399999,0.58399999,0.63599998,0.58399999,0.600444437,0.89537853,0.016269334
0.97600001,1.14896119,0.99199998,0.99199998,0.99199998,0.99199998,0.99199998,0.99599999,0.99199998,0.99199998,0.99199998,0.992444426,1.14896119,0.001257082
0.02,1.02715468,0.028,0.024,0.028,0.028,0.024,0.024,0.02,0.024,0.02,0.024444444,1.02715468,0.002948111
0.25600001,0.97240657,0.38800001,0.37599999,0.37200001,0.37200001,0.368,0.384,0.38800001,0.384,0.368,0.377777781,0.97240657,0.00779997
0.87199998,1.66314602,0.74400002,0.74000001,0.74400002,0.74400002,0.74400002,0.75199997,0.74800003,0.74400002,0.74000001,0.744444458,1.66314602,0.003499551
0.68400002,2.36244702,0.59600002,0.60799998,0.60399997,0.60399997,0.62800002,0.63200003,0.63200003,0.62,0.59600002,0.613333338,2.36244702,0.013984129
0.12,2.15419436,0.084,0.084,0.084,0.096,0.088,0.076,0.06,0.052,0.052,0.075111111,2.15419436,0.015408832
0.33199999,1.9268173,0.676,0.67199999,0.68400002,0.68000001,0.65600002,0.66000003,0.648,0.648,0.648,0.663555563,1.9268173,0.013784946
0.60000002,1.42399526,0.63999999,0.616,0.56800002,0.588,0.57999998,0.57999998,0.61199999,0.61199999,0.56800002,0.595999997,1.42399526,0.023551356
0.98000002,0.66428208,0.99199998,0.98799998,0.98799998,0.99199998,0.99199998,0.99199998,0.99599999,0.99199998,0.98799998,0.991111092,0.66428208,0.00251416
0.02,1.38971674,0.024,0.024,0.032,0.032,0.024,0.024,0.02,0.016,0.016,0.023555556,1.38971674,0.005479479
0.248,1.78207409,0.38800001,0.39199999,0.38800001,0.38,0.38800001,0.38800001,0.39199999,0.40000001,0.38,0.388444448,1.78207409,0.005794847
0.86400002,2.39810228,0.764,0.76800001,0.77200001,0.764,0.764,0.75599998,0.74800003,0.75199997,0.74800003,0.759555559,2.39810228,0.008314792
0.676,2.24009728,0.58399999,0.588,0.60000002,0.59600002,0.59600002,0.60399997,0.58399999,0.59200001,0.58399999,0.592000001,2.24009728,0.00705534
0.116,1.45739532,0.068,0.068,0.072,0.08,0.064,0.088,0.08,0.092,0.064,0.075111111,1.45739532,0.009757555
0.34400001,1.24938977,0.65600002,0.65200001,0.64399999,0.648,0.65200001,0.66399997,0.648,0.66799998,0.64399999,0.652888886,1.24938977,0.007950458
